[ 00:00:01.645 -->  00:00:02.252] A SPEAKER_00
[ 00:07:16.598 -->  00:07:20.969] BC SPEAKER_01
[ 00:07:20.969 -->  00:07:53.166] CR SPEAKER_02
[ 00:07:51.141 -->  00:08:03.848] BD SPEAKER_01
[ 00:08:06.953 -->  00:08:13.619] BE SPEAKER_01
[ 00:08:13.500 -->  00:08:21.938] CS SPEAKER_02
[ 00:08:21.938 -->  00:08:57.494] BF SPEAKER_01
[ 00:08:22.596 -->  00:08:22.799] CT SPEAKER_02
[ 00:08:58.202 -->  00:09:07.973] BG SPEAKER_01
[ 00:09:07.484 -->  00:09:29.438] CU SPEAKER_02
[ 00:09:27.801 -->  00:09:28.797] G SPEAKER_00
[ 00:09:29.438 -->  00:09:47.494] H SPEAKER_00
[ 00:09:37.994 -->  00:09:38.736] BH SPEAKER_01
[ 00:09:52.455 -->  00:09:53.485] I SPEAKER_00
[ 00:09:54.329 -->  00:09:54.970] J SPEAKER_00
[ 00:09:58.952 -->  00:10:07.002] K SPEAKER_00
[ 00:10:05.247 -->  00:10:05.415] BI SPEAKER_01
[ 00:10:07.947 -->  00:10:16.705] L SPEAKER_00
[ 00:10:14.511 -->  00:10:14.663] BJ SPEAKER_01
[ 00:10:17.616 -->  00:10:20.839] BK SPEAKER_01
[ 00:10:21.447 -->  00:10:23.151] BL SPEAKER_01
[ 00:10:23.151 -->  00:10:50.252] CV SPEAKER_02
[ 00:10:50.252 -->  00:11:02.959] BM SPEAKER_01
[ 00:11:04.950 -->  00:11:12.764] BN SPEAKER_01
[ 00:11:13.557 -->  00:11:16.004] BO SPEAKER_01
[ 00:11:16.004 -->  00:11:19.986] M SPEAKER_00
[ 00:11:23.462 -->  00:11:27.495] N SPEAKER_00
[ 00:11:28.356 -->  00:11:28.744] O SPEAKER_00
[ 00:11:34.600 -->  00:11:36.760] BP SPEAKER_01
[ 00:11:36.760 -->  00:11:39.983] P SPEAKER_00
[ 00:11:38.397 -->  00:11:44.944] BQ SPEAKER_01
[ 00:11:41.350 -->  00:11:41.502] Q SPEAKER_00
[ 00:11:41.451 -->  00:11:41.772] CW SPEAKER_02
[ 00:11:44.134 -->  00:12:07.152] R SPEAKER_00
[ 00:11:44.944 -->  00:11:45.889] CX SPEAKER_02
[ 00:12:08.063 -->  00:12:15.944] S SPEAKER_00
[ 00:12:12.788 -->  00:12:12.889] CY SPEAKER_02
[ 00:12:15.944 -->  00:12:31.840] CZ SPEAKER_02
[ 00:12:31.789 -->  00:12:41.087] BR SPEAKER_01
[ 00:12:41.087 -->  00:12:53.237] DA SPEAKER_02
[ 00:12:53.237 -->  00:12:58.604] BS SPEAKER_01
[ 00:12:59.886 -->  00:13:10.990] T SPEAKER_00
[ 00:13:11.074 -->  00:13:13.184] BT SPEAKER_01
[ 00:13:17.790 -->  00:13:24.827] BU SPEAKER_01
[ 00:13:25.469 -->  00:13:25.502] BV SPEAKER_01
[ 00:13:25.502 -->  00:13:26.262] DB SPEAKER_02
[ 00:13:26.262 -->  00:13:26.937] BW SPEAKER_01
[ 00:13:26.937 -->  00:13:35.999] DC SPEAKER_02
[ 00:13:35.999 -->  00:13:40.926] U SPEAKER_00
[ 00:13:38.969 -->  00:13:40.791] BX SPEAKER_01
[ 00:13:40.622 -->  00:13:45.314] DD SPEAKER_02
[ 00:13:45.314 -->  00:13:52.080] BY SPEAKER_01
[ 00:13:51.777 -->  00:13:55.692] DE SPEAKER_02
[ 00:13:55.844 -->  00:14:02.138] V SPEAKER_00
[ 00:14:00.147 -->  00:14:01.412] BZ SPEAKER_01
[ 00:14:02.762 -->  00:14:05.496] CA SPEAKER_01
[ 00:14:02.880 -->  00:14:03.032] W SPEAKER_00
[ 00:14:10.103 -->  00:14:15.689] CB SPEAKER_01
[ 00:14:10.525 -->  00:14:10.744] X SPEAKER_00
[ 00:14:17.410 -->  00:14:21.949] CC SPEAKER_01
